image_path,true_class,predicted_class,confidence,cat_probability,dog_probability
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12183.jpg,猫,狗,0.767075,0.232925,0.767075
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6172.jpg,猫,狗,0.766512,0.233488,0.766512
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4991.jpg,狗,猫,0.764317,0.764317,0.235683
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8674.jpg,猫,狗,0.764301,0.235699,0.764301
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9921.jpg,狗,猫,0.763606,0.763606,0.236394
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1276.jpg,狗,猫,0.763313,0.763313,0.236687
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2762.jpg,猫,狗,0.761907,0.238093,0.761907
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4760.jpg,猫,狗,0.761125,0.238875,0.761125
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1638.jpg,狗,猫,0.761036,0.761036,0.238964
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2196.jpg,狗,猫,0.760662,0.760662,0.239338
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1062.jpg,猫,狗,0.759757,0.240243,0.759757
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8820.jpg,狗,猫,0.759677,0.759677,0.240323
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4917.jpg,猫,狗,0.759618,0.240382,0.759618
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11576.jpg,狗,猫,0.759615,0.759615,0.240385
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.95.jpg,狗,猫,0.759553,0.759553,0.240447
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2892.jpg,猫,狗,0.759150,0.240850,0.759150
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8624.jpg,狗,猫,0.758411,0.758411,0.241589
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1099.jpg,狗,猫,0.757795,0.757795,0.242205
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4944.jpg,狗,猫,0.756750,0.756750,0.243250
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8189.jpg,猫,狗,0.756338,0.243662,0.756338
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.340.jpg,狗,猫,0.755723,0.755723,0.244277
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.157.jpg,猫,狗,0.755479,0.244521,0.755479
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5227.jpg,猫,狗,0.755384,0.244616,0.755384
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7577.jpg,狗,猫,0.754665,0.754665,0.245334
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1380.jpg,狗,猫,0.754115,0.754115,0.245885
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12491.jpg,狗,猫,0.753184,0.753184,0.246816
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6835.jpg,狗,猫,0.753066,0.753066,0.246933
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1499.jpg,狗,猫,0.753005,0.753005,0.246995
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.518.jpg,猫,狗,0.752028,0.247972,0.752028
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6436.jpg,狗,猫,0.751960,0.751960,0.248040
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9734.jpg,猫,狗,0.751952,0.248048,0.751952
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11990.jpg,猫,狗,0.751875,0.248125,0.751875
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7920.jpg,猫,狗,0.751625,0.248375,0.751625
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10616.jpg,猫,狗,0.751347,0.248653,0.751347
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8634.jpg,狗,猫,0.751085,0.751085,0.248915
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3752.jpg,狗,猫,0.750339,0.750339,0.249661
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7081.jpg,猫,狗,0.750321,0.249679,0.750321
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10006.jpg,狗,猫,0.750137,0.750137,0.249863
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1745.jpg,狗,猫,0.749815,0.749815,0.250185
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5711.jpg,猫,狗,0.749110,0.250890,0.749110
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10000.jpg,猫,狗,0.748749,0.251251,0.748749
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2581.jpg,猫,狗,0.747585,0.252415,0.747585
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5898.jpg,狗,猫,0.747222,0.747222,0.252778
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9823.jpg,猫,狗,0.747151,0.252849,0.747151
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7835.jpg,猫,狗,0.746246,0.253754,0.746246
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.369.jpg,猫,狗,0.745251,0.254749,0.745251
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10180.jpg,猫,狗,0.745108,0.254892,0.745108
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5550.jpg,狗,猫,0.744582,0.744582,0.255418
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4435.jpg,狗,猫,0.744454,0.744454,0.255546
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3590.jpg,狗,猫,0.744225,0.744225,0.255775
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8623.jpg,猫,狗,0.743674,0.256326,0.743674
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2506.jpg,狗,猫,0.743419,0.743419,0.256581
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10788.jpg,狗,猫,0.742885,0.742885,0.257115
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7470.jpg,狗,猫,0.742240,0.742240,0.257760
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8963.jpg,猫,狗,0.741802,0.258198,0.741802
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7381.jpg,狗,猫,0.741764,0.741764,0.258236
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2687.jpg,猫,狗,0.741345,0.258655,0.741345
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10939.jpg,猫,狗,0.739959,0.260041,0.739959
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3920.jpg,狗,猫,0.739720,0.739720,0.260280
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7754.jpg,猫,狗,0.739506,0.260494,0.739506
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12374.jpg,猫,狗,0.739054,0.260946,0.739054
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1584.jpg,狗,猫,0.738329,0.738329,0.261671
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7432.jpg,猫,狗,0.738083,0.261917,0.738083
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6741.jpg,狗,猫,0.738077,0.738077,0.261923
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9510.jpg,猫,狗,0.737209,0.262791,0.737209
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6510.jpg,猫,狗,0.736952,0.263048,0.736952
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11066.jpg,狗,猫,0.736861,0.736861,0.263139
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6639.jpg,猫,狗,0.736837,0.263163,0.736837
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10622.jpg,狗,猫,0.735539,0.735539,0.264461
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8235.jpg,猫,狗,0.735383,0.264617,0.735383
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4930.jpg,狗,猫,0.735048,0.735048,0.264952
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6337.jpg,猫,狗,0.733550,0.266450,0.733550
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5456.jpg,狗,猫,0.733458,0.733458,0.266542
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1410.jpg,狗,猫,0.733428,0.733428,0.266572
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.942.jpg,狗,猫,0.733043,0.733043,0.266957
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6905.jpg,狗,猫,0.732344,0.732344,0.267656
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5119.jpg,猫,狗,0.732081,0.267919,0.732081
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3755.jpg,狗,猫,0.731480,0.731480,0.268520
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7612.jpg,狗,猫,0.730898,0.730898,0.269102
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2564.jpg,猫,狗,0.730636,0.269364,0.730636
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10594.jpg,猫,狗,0.730631,0.269369,0.730631
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6862.jpg,猫,狗,0.730024,0.269976,0.730024
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2608.jpg,猫,狗,0.729636,0.270364,0.729636
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1506.jpg,狗,猫,0.728720,0.728720,0.271280
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6696.jpg,猫,狗,0.728568,0.271432,0.728568
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.577.jpg,狗,猫,0.727832,0.727832,0.272168
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11914.jpg,猫,狗,0.727752,0.272248,0.727752
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12035.jpg,猫,狗,0.726924,0.273076,0.726924
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.339.jpg,狗,猫,0.726393,0.726393,0.273607
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1980.jpg,狗,猫,0.724594,0.724594,0.275406
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3800.jpg,猫,狗,0.723924,0.276076,0.723924
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6350.jpg,猫,狗,0.723396,0.276604,0.723396
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6717.jpg,猫,狗,0.723218,0.276782,0.723218
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3084.jpg,狗,猫,0.721892,0.721892,0.278108
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3442.jpg,狗,猫,0.721764,0.721764,0.278236
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11406.jpg,狗,猫,0.721712,0.721712,0.278288
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5469.jpg,猫,狗,0.721424,0.278576,0.721424
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11335.jpg,狗,猫,0.720784,0.720784,0.279216
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3769.jpg,狗,猫,0.719788,0.719788,0.280212
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8538.jpg,猫,狗,0.719124,0.280876,0.719124
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5367.jpg,狗,猫,0.716933,0.716933,0.283067
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4992.jpg,猫,狗,0.716474,0.283526,0.716474
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9559.jpg,狗,猫,0.716371,0.716371,0.283629
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6527.jpg,狗,猫,0.716089,0.716089,0.283911
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4345.jpg,狗,猫,0.715715,0.715715,0.284285
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9076.jpg,猫,狗,0.715473,0.284527,0.715473
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8375.jpg,狗,猫,0.714826,0.714826,0.285174
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2571.jpg,猫,狗,0.714478,0.285522,0.714478
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11188.jpg,狗,猫,0.713428,0.713428,0.286572
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7271.jpg,狗,猫,0.713324,0.713324,0.286676
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.163.jpg,狗,猫,0.713281,0.713281,0.286719
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6890.jpg,猫,狗,0.711594,0.288406,0.711594
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3706.jpg,猫,狗,0.711534,0.288466,0.711534
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6375.jpg,猫,狗,0.711520,0.288480,0.711520
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11792.jpg,狗,猫,0.711177,0.711177,0.288823
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8570.jpg,猫,狗,0.710107,0.289893,0.710107
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5365.jpg,猫,狗,0.710097,0.289904,0.710097
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4464.jpg,狗,猫,0.708977,0.708977,0.291023
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1034.jpg,猫,狗,0.708451,0.291549,0.708451
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12192.jpg,狗,猫,0.708198,0.708198,0.291802
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3436.jpg,猫,狗,0.707878,0.292122,0.707878
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5271.jpg,狗,猫,0.706274,0.706274,0.293726
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6689.jpg,狗,猫,0.705762,0.705762,0.294238
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3028.jpg,狗,猫,0.705672,0.705672,0.294327
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5122.jpg,狗,猫,0.705455,0.705455,0.294545
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5745.jpg,猫,狗,0.705278,0.294722,0.705278
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9746.jpg,狗,猫,0.704905,0.704905,0.295095
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4173.jpg,猫,狗,0.704847,0.295153,0.704847
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8128.jpg,猫,狗,0.704781,0.295219,0.704781
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7086.jpg,猫,狗,0.704292,0.295708,0.704292
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10316.jpg,猫,狗,0.703438,0.296562,0.703438
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6169.jpg,狗,猫,0.702891,0.702891,0.297109
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7328.jpg,狗,猫,0.702258,0.702258,0.297742
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10576.jpg,猫,狗,0.701178,0.298822,0.701178
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10584.jpg,猫,狗,0.701055,0.298945,0.701055
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.946.jpg,猫,狗,0.700932,0.299068,0.700932
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4010.jpg,狗,猫,0.700545,0.700545,0.299455
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2422.jpg,狗,猫,0.698808,0.698808,0.301192
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8528.jpg,狗,猫,0.698696,0.698696,0.301304
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8580.jpg,猫,狗,0.697342,0.302658,0.697342
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7939.jpg,猫,狗,0.697312,0.302688,0.697312
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11088.jpg,狗,猫,0.697192,0.697192,0.302808
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4774.jpg,狗,猫,0.696982,0.696982,0.303018
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10200.jpg,狗,猫,0.696783,0.696783,0.303217
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6215.jpg,猫,狗,0.696379,0.303621,0.696379
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8494.jpg,狗,猫,0.696011,0.696011,0.303989
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11660.jpg,狗,猫,0.695652,0.695652,0.304348
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2887.jpg,狗,猫,0.695435,0.695435,0.304565
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1772.jpg,猫,狗,0.694802,0.305198,0.694802
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3808.jpg,狗,猫,0.694335,0.694335,0.305665
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8360.jpg,狗,猫,0.693246,0.693246,0.306754
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4066.jpg,猫,狗,0.692607,0.307393,0.692607
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1307.jpg,猫,狗,0.692358,0.307642,0.692358
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2026.jpg,猫,狗,0.692023,0.307977,0.692023
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1415.jpg,猫,狗,0.691480,0.308520,0.691480
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11556.jpg,狗,猫,0.691098,0.691098,0.308902
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9522.jpg,狗,猫,0.690961,0.690961,0.309039
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2285.jpg,猫,狗,0.689880,0.310120,0.689880
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2831.jpg,猫,狗,0.689298,0.310702,0.689298
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11607.jpg,狗,猫,0.687652,0.687652,0.312348
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9364.jpg,狗,猫,0.687059,0.687059,0.312941
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4605.jpg,狗,猫,0.686588,0.686588,0.313412
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11148.jpg,猫,狗,0.685813,0.314187,0.685813
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11015.jpg,猫,狗,0.685618,0.314382,0.685618
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3595.jpg,狗,猫,0.685571,0.685571,0.314429
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9611.jpg,狗,猫,0.684583,0.684583,0.315417
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.88.jpg,猫,狗,0.684514,0.315486,0.684514
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9512.jpg,狗,猫,0.684116,0.684116,0.315884
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8380.jpg,狗,猫,0.683977,0.683977,0.316023
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5380.jpg,狗,猫,0.683923,0.683923,0.316077
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10579.jpg,狗,猫,0.683814,0.683814,0.316186
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1838.jpg,猫,狗,0.683534,0.316466,0.683534
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11903.jpg,狗,猫,0.682607,0.682607,0.317393
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3668.jpg,猫,狗,0.682316,0.317685,0.682316
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6487.jpg,猫,狗,0.682082,0.317918,0.682082
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5799.jpg,猫,狗,0.681600,0.318400,0.681600
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1187.jpg,狗,猫,0.681483,0.681483,0.318517
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2709.jpg,猫,狗,0.681349,0.318651,0.681349
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2819.jpg,狗,猫,0.681091,0.681091,0.318909
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3721.jpg,猫,狗,0.680566,0.319434,0.680566
